,x,SuccessRate,SuccessRateUnmixed,PER,RedundancyUsedMin,RedundancyUsed,RedundancyUsedMax,Lost,FaultsUnmixed,WorseDiffRngmixedRlnc,WorseDiffRepeatmixedRlnc
167,0.10281303813237812,0.9983333333333333,0.9683333333333334,0.08675,0.0,13.096828046744577,220.0,6.94,0.055,-1.0,0.0
168,0.10570520810009837,1.0,0.9433333333333334,0.0951875,0.0,14.375,250.0,7.615,0.085,-1.0,0.0
169,0.10867873591186367,0.9983333333333333,0.9583333333333334,0.0955625,0.0,14.056761268781301,265.0,7.645,0.09166666666666666,-2.0,0.0
170,0.11173591019485091,1.0,0.9616666666666667,0.0978125,0.0,15.275,265.0,7.825,0.04833333333333333,-1.0,0.0
171,0.11487908395619183,0.9983333333333333,0.9533333333333334,0.09883333333333333,0.0,14.340567612687812,240.0,7.906666666666666,0.085,-2.0,0.0
172,0.11811067639400605,1.0,0.9533333333333334,0.100375,0.0,14.758333333333335,280.0,8.03,0.065,-2.0,0.0
173,0.12143317475937916,0.9983333333333333,0.9666666666666667,0.09177083333333333,0.0,13.080133555926546,275.0,7.341666666666667,0.06666666666666667,-1.0,0.0
174,0.12484913627071785,1.0,0.9466666666666667,0.09866666666666667,0.0,15.583333333333334,250.0,7.8933333333333335,0.09166666666666666,-1.0,0.0
175,0.12836119008195773,1.0,0.97,0.09166666666666667,0.0,12.8,230.0,7.333333333333333,0.04666666666666667,-2.0,0.0
176,0.13197203930613757,0.9983333333333333,0.96,0.0973125,0.0,14.223706176961604,255.0,7.785,0.07166666666666667,-1.0,0.0
177,0.13568446309589624,1.0,0.95,0.105125,0.0,15.633333333333331,275.0,8.41,0.08166666666666667,-2.0,0.0
178,0.1395013187824962,1.0,0.9733333333333334,0.10545833333333333,0.0,15.466666666666665,230.0,8.436666666666667,0.03333333333333333,-2.0,0.0
179,0.14342554407501815,1.0,0.9583333333333334,0.1029375,0.0,14.541666666666666,225.0,8.235,0.056666666666666664,-2.0,0.0
180,0.1474601593214192,1.0,0.9683333333333334,0.09391666666666666,0.0,13.841666666666669,200.0,7.513333333333334,0.043333333333333335,-2.0,0.0
181,0.15160826983319609,1.0,0.965,0.09929166666666667,0.0,14.158333333333331,200.0,7.943333333333333,0.051666666666666666,-1.0,0.0
182,0.15587306827544262,1.0,0.9583333333333334,0.10320833333333333,0.0,14.916666666666666,220.0,8.256666666666666,0.05333333333333334,-2.0,0.0
183,0.16025783712413857,1.0,0.97,0.10258333333333333,0.0,14.4,295.0,8.206666666666667,0.045,-2.0,0.0
184,0.16476595119256485,1.0,0.9766666666666667,0.09514583333333333,0.0,12.791666666666666,180.0,7.611666666666666,0.02666666666666667,-2.0,0.0
